,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS
8327,0,0,1,1,90000.0,2,3,1,1,-16314,-7285,3.214819469928028
8328,1,0,1,1,225000.0,2,1,1,1,-12366,-1173,3.325908992671863
8329,0,0,1,1,202500.0,0,1,0,1,-14051,-3103,3.0636683086503385
8330,0,0,0,1,282691.57281521097,4,3,0,1,-14849,-2735,3.820349514491329
8331,1,0,1,1,202500.0,4,4,1,1,-14614,-563,3.0
8332,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
8333,0,0,0,1,135000.0,0,1,1,1,-11800,-132,3.0
8334,0,1,0,2,135000.0,4,4,1,1,-13928,-3052,4.0
8335,0,0,0,1,157500.0,4,4,0,1,-11216,-782,3.9225246336328317
8336,1,1,0,1,315000.0,0,1,1,4,-11736,-645,3.136113856370627
8337,0,0,1,1,550267.5803554975,4,1,2,1,-13991,-2802,3.0
8338,0,0,0,1,147236.74779999748,1,1,0,1,-15691,-1263,3.0
8339,1,1,0,1,450000.0,4,3,1,1,-14972,-7105,3.969051977280843
8340,0,0,0,2,135000.0,0,4,1,1,-12541,-4549,4.0
8341,1,1,0,1,225000.0,2,4,1,1,-18725,-1958,3.0
8342,0,1,0,2,450000.0,1,4,1,1,-15712,-4373,4.0
8343,1,1,1,1,843130.3123102399,0,1,0,1,-17834,-3749,3.0
8344,0,0,0,1,81000.0,4,4,1,1,-14290,-1308,3.0
8345,1,0,1,2,225000.0,2,1,1,1,-12839,-4584,4.0
8346,1,0,0,1,360000.0,4,1,0,1,-11181,-818,3.0
8347,0,0,0,2,72000.0,1,4,1,1,-13612,-3573,4.0
8348,0,0,1,1,270000.0,0,1,1,1,-12330,-1094,3.0
8349,0,0,0,1,121500.0,4,3,0,1,-12481,-443,3.0
8350,0,1,1,2,108000.0,4,4,1,1,-14276,-1905,4.0
8351,0,1,1,1,135000.0,0,1,1,1,-10112,-1180,3.0
8352,0,0,0,2,247500.0,3,4,1,1,-13613,-3622,4.0
8353,0,1,0,1,135000.0,2,1,1,3,-11297,-625,3.0
8354,0,0,0,1,135000.0,1,1,1,1,-11539,-447,3.0
8355,1,0,0,1,270000.0,4,3,1,1,-9959,-645,3.0
8356,0,1,1,1,270000.0,0,0,1,1,-12155,-979,3.0
8357,0,0,0,1,180000.0,0,2,1,1,-14687,-7401,3.0
8358,1,1,1,1,198000.0,0,1,0,1,-16149,-4279,3.0
8359,0,0,0,1,675000.0,0,1,1,1,-12577,-2362,3.673648640509218
8360,0,0,0,1,315000.0,4,4,1,1,-16029,-4096,3.4460585261835304
8361,0,1,1,2,540000.0,4,1,3,1,-14160,-422,3.0
8362,0,0,1,2,157500.0,0,4,1,1,-10185,-1786,4.0
8363,1,1,0,1,337500.0,4,1,2,1,-11843,-1876,3.945923150756808
8364,0,0,0,1,139500.0,4,3,1,2,-15317,-2102,3.4021623206737255
8365,0,0,1,1,90000.0,4,3,0,2,-11859,-1019,3.0
8366,0,0,0,1,72000.0,4,4,1,1,-12244,-1086,3.2562946722242483
8367,0,0,0,1,107390.68311822106,2,4,1,1,-12419,-954,3.8645962484935685
8368,0,1,0,1,418636.079442215,2,1,1,1,-15460,-276,3.0
8369,0,0,0,2,112500.0,4,2,1,1,-11243,-1738,4.0
8370,0,0,1,1,62872.93245587691,3,2,1,1,-13612,-2961,3.0
8371,1,0,0,1,180000.0,2,4,1,1,-10801,-1004,3.0
8372,1,1,1,1,157500.0,4,4,1,1,-13867,-3095,3.0
8373,0,0,1,1,157500.0,3,3,1,1,-14614,-3848,3.0
8374,0,0,0,1,112500.0,4,2,1,3,-14255,-860,3.6658188379980436
8375,1,1,1,1,198000.0,0,1,0,1,-16149,-4279,3.0
8376,0,0,0,1,135000.0,4,4,0,2,-11223,-242,3.0
8377,1,1,1,1,243636.4361839176,1,1,1,2,-19531,365243,3.976428289484533
8378,1,0,0,1,405000.0,4,4,1,5,-12675,-1328,3.0
8379,0,0,0,1,81000.0,4,3,1,1,-14149,-1432,3.0726223603759752
8380,0,0,0,1,71953.3612132978,3,4,1,1,-10740,-3747,3.9792716503545784
8381,0,0,0,1,135000.0,0,4,1,5,-13689,-1172,3.0
8382,0,0,0,2,171000.0,4,1,1,1,-10260,-969,4.0
8383,0,1,1,1,157500.0,2,2,1,2,-10974,-471,3.0
8384,0,1,0,2,270000.0,2,2,1,1,-13617,-4451,4.0
8385,1,0,0,1,360000.0,4,2,0,1,-11320,-1526,3.0
8386,1,1,0,1,225000.0,4,1,1,1,-13485,-924,3.766495786263427
8387,0,0,0,1,112500.0,2,4,1,1,-10099,-687,3.0
8388,0,1,0,1,180000.0,4,4,0,1,-14476,-3230,3.0
8389,0,0,0,1,83351.16596740673,1,2,0,1,-15084,-6357,3.522481326090386
8390,0,1,0,1,108000.0,0,1,1,1,-16138,-431,3.0
8391,0,1,0,1,424031.57659904176,3,1,1,1,-15231,-323,3.0
8392,0,0,0,1,81000.0,4,3,1,1,-13883,-1317,3.0
8393,0,0,0,1,80402.31761906415,1,4,1,1,-17383,365243,3.0
8394,1,0,1,2,112500.0,4,4,1,1,-13015,-1752,4.0
8395,0,0,1,1,135000.0,2,4,1,1,-14453,-6060,3.972467633419502
8396,0,0,0,1,157500.0,1,2,1,2,-13477,-1506,3.0
8397,1,1,0,2,225000.0,4,4,1,1,-14681,-2273,4.0
8398,1,0,0,1,130500.0,4,3,1,2,-11510,-2429,3.5668902924875514
8399,0,0,0,2,171000.0,4,4,1,1,-14126,-4114,4.0
8400,0,0,0,1,112686.28182686251,0,1,0,1,-10619,-3049,3.0
8401,0,0,0,2,139500.0,4,2,1,5,-13166,-2988,4.0
8402,1,0,0,1,135000.0,4,4,1,2,-10266,-2748,3.0
8403,0,0,0,1,67500.0,4,4,1,1,-15501,-7233,3.0
8404,0,0,0,1,315000.0,2,4,0,1,-13203,-3627,3.0
8405,0,0,0,1,139500.0,4,3,1,2,-15461,-2042,3.362255811542068
8406,0,0,1,1,157500.0,3,4,0,1,-13601,-1687,3.950837489859754
8407,1,1,0,1,225000.0,4,4,1,1,-13584,-704,3.0
8408,1,0,0,1,360000.0,3,1,1,1,-10622,-692,3.0
8409,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,4.0
8410,1,0,0,1,360000.0,4,1,1,1,-11112,-469,3.0
8411,0,0,0,1,225000.0,3,1,1,1,-13877,-6531,3.1434946596026334
8412,1,1,1,1,225000.0,0,4,1,1,-11310,-1036,3.0
8413,0,0,0,1,180000.0,0,2,1,1,-14687,-7401,3.0
8414,1,0,1,1,202500.0,4,4,1,1,-14808,-1068,3.0
8415,0,1,1,1,225000.0,2,2,0,1,-15218,-266,3.3919715333449165
8416,0,1,1,1,247500.0,4,4,1,1,-15900,-3389,3.0
8417,1,0,0,2,202500.0,4,1,0,1,-11043,-909,4.0
8418,1,1,1,1,225000.0,0,4,1,1,-11294,-1077,3.0
8419,0,0,1,1,112500.0,2,3,1,1,-18393,-10037,3.0
8420,1,1,0,2,225000.0,4,4,1,1,-14622,-2311,4.0
8421,1,0,0,1,225000.0,1,2,1,1,-9853,-2196,3.0
8422,0,0,0,2,154028.41444354388,0,1,1,1,-13335,-1331,3.771463456990247
8423,1,1,0,2,225000.0,4,4,1,1,-14516,-2380,4.0
8424,1,1,0,2,202500.0,4,1,1,1,-11736,-727,4.0
8425,1,1,1,2,211500.0,4,4,1,1,-10435,-2987,4.0
8426,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
8427,0,0,0,1,180000.0,0,2,1,1,-14687,-7401,3.0
8428,0,0,1,1,675000.0,0,1,0,1,-13441,-2970,3.9861061153311086
8429,0,0,1,2,243153.82663833036,1,1,1,1,-10274,-3357,4.0
8430,0,0,1,1,112500.0,2,4,1,1,-16886,-7028,3.0
8431,0,1,0,2,112500.0,4,4,1,1,-12003,-1243,4.0
8432,0,0,0,1,211500.0,1,4,1,1,-13731,-1907,3.0
8433,1,0,1,2,112500.0,4,4,1,1,-13020,-1632,4.0
8434,0,0,0,1,180000.0,0,4,1,1,-15896,-3292,3.0
8435,0,0,1,1,67500.0,2,4,1,1,-16813,-4735,3.633304824960548
8436,0,0,0,1,144000.0,4,4,1,1,-14491,-1555,3.264680186802166
8437,0,1,1,1,337242.09398078057,1,3,1,2,-12893,-3835,3.942687551284569
8438,1,0,0,1,225000.0,0,2,1,1,-10084,-2245,3.0
8439,0,0,0,1,130500.0,4,3,1,2,-11140,-940,3.5272771148258153
8440,0,0,0,1,144000.0,4,4,1,1,-16070,-3668,3.5770382377144605
8441,1,1,1,2,675000.0,0,1,1,1,-13398,-3003,4.0
8442,0,0,1,2,270000.0,0,1,1,1,-11069,-2498,3.5963135794716496
8443,0,0,1,2,135000.0,4,4,1,1,-12903,-4439,4.0
8444,0,0,1,1,180000.0,0,1,1,1,-19614,-2878,3.0
8445,0,1,0,2,315000.0,4,4,1,1,-15621,-3792,4.0
8446,1,0,1,1,126000.0,0,4,0,1,-12755,-2105,3.0
8447,0,0,0,1,157500.0,4,4,1,1,-16042,-1387,3.0
8448,0,0,0,1,157500.0,4,3,0,5,-11155,-688,3.0
8449,0,0,0,1,405000.0,0,2,1,1,-15755,-255,3.0
8450,0,0,1,1,135000.0,4,4,0,1,-12303,-1464,3.0
8451,0,0,0,2,90000.0,3,1,1,1,-11393,-3790,4.0
8452,0,0,0,1,180000.0,0,4,1,1,-9995,-160,3.0
8453,0,0,0,1,108000.0,0,1,1,1,-15928,-492,3.0
8454,0,1,0,1,202500.0,4,1,1,1,-11631,-744,3.9050402026344155
8455,0,0,0,1,315000.0,4,4,1,1,-15823,-3942,3.725843591510861
8456,0,0,0,1,180000.0,4,3,1,1,-10487,-1358,3.0
8457,0,0,1,2,180000.0,4,1,1,1,-11599,-466,4.0
8458,0,0,0,2,135000.0,1,4,1,1,-12140,-4570,4.0
8459,1,1,0,2,450000.0,4,4,1,1,-14970,-7183,4.0
8460,1,0,0,1,315000.0,0,1,1,1,-18083,-129,3.1251050566690033
8461,1,1,1,1,180000.0,4,4,0,1,-14450,-3243,3.0
8462,0,0,0,1,157500.0,4,4,1,1,-16632,-918,3.0
8463,0,0,0,1,112500.0,4,1,1,4,-14258,-953,3.777010349309397
8464,0,0,0,1,69843.28523910002,0,4,1,1,-10274,-800,3.0
8465,0,0,0,1,112500.0,1,4,1,2,-11129,-2930,3.0
8466,0,0,0,1,135000.0,4,3,1,1,-13870,-3125,3.881985439446679
8467,1,1,1,1,202500.0,4,4,1,1,-15207,-2102,3.0
8468,1,1,1,2,180000.0,4,4,0,1,-13059,-4813,4.0
8469,0,0,0,1,139500.0,4,2,1,3,-14754,-2333,3.558561517882306
8470,0,1,0,2,135000.0,4,4,1,1,-13849,-2519,4.0
8471,0,0,1,1,315000.0,4,4,1,1,-16359,-4342,3.0
8472,1,1,0,1,225000.0,4,4,1,1,-13584,-704,3.0
8473,0,0,0,2,139500.0,4,2,1,5,-13166,-2988,4.0
8474,1,0,0,1,315000.0,3,1,1,1,-11415,-1468,3.0
8475,0,0,1,1,112500.0,2,2,1,1,-10816,-1556,3.0
8476,1,0,0,2,225000.0,3,3,1,1,-12803,-4369,4.0
8477,0,0,0,1,81000.0,4,4,1,1,-14290,-1308,3.0
8478,0,0,1,1,135000.0,0,4,1,1,-14111,-610,3.0
8479,0,0,1,2,245494.86409757283,3,1,1,1,-11798,-2046,4.0
8480,1,1,0,2,202500.0,4,1,1,1,-11591,-772,4.0
8481,1,0,1,1,135000.0,4,4,1,1,-14185,-958,3.0
8482,0,0,0,1,154624.71229537914,1,2,1,1,-12521,-392,3.6389528232490784
8483,0,0,1,2,157500.0,3,1,1,1,-11891,-1628,4.0
8484,0,1,1,1,225000.0,4,2,1,1,-13820,-1302,3.0
8485,0,0,0,1,80602.2426542982,4,4,1,1,-10649,-200,3.9116094787329323
8486,0,0,0,2,184500.0,4,1,1,1,-12431,-951,4.0
8487,0,1,0,1,157500.0,1,1,1,1,-13611,-3518,3.6740293646838564
8488,0,0,1,1,112500.0,4,3,1,1,-17075,-6778,3.0
8489,0,0,1,1,112500.0,3,2,1,1,-10901,-1879,3.801600682177839
8490,0,0,1,1,90000.0,4,1,0,3,-12286,-836,3.0
8491,0,1,0,2,157500.0,0,1,1,1,-13488,-3723,4.0
8492,0,1,0,1,180000.0,4,4,1,1,-14527,-3208,3.0
8493,0,0,0,1,257317.52888664804,2,1,1,1,-17290,-1375,3.1816730859217883
8494,1,0,1,1,292500.0,2,1,1,1,-16833,-3515,3.0
8495,0,0,0,1,318009.7859026784,2,2,1,1,-13314,-4028,3.0
8496,0,0,1,1,270000.0,4,4,1,1,-18056,-1768,3.0
8497,0,0,0,1,76500.0,4,4,1,1,-10080,-735,3.0
8498,0,0,0,1,112500.0,4,1,1,4,-14264,-1086,3.937818196491235
8499,1,0,1,1,202500.0,4,4,1,1,-15154,-1966,3.0
8500,0,0,0,2,157500.0,0,1,1,2,-13535,-1418,3.182128341094212
8501,1,0,1,1,292500.0,2,1,1,1,-16833,-3515,3.0
8502,1,1,0,1,180000.0,1,3,1,1,-14796,-1039,3.0
8503,1,0,0,1,270000.0,4,4,1,1,-9671,-585,3.0
8504,0,0,1,1,270000.0,4,4,1,1,-17552,-1955,3.0
8505,1,1,1,2,225000.0,4,4,1,1,-15868,-6136,4.0
8506,0,0,0,1,202500.0,1,4,0,1,-12065,-3280,3.0
8507,1,0,0,1,315000.0,1,1,1,3,-11608,-938,3.0
8508,0,0,0,1,99000.0,0,3,1,3,-10515,-707,3.304244663269749
8509,0,1,0,1,180000.0,0,4,1,1,-15949,-2936,3.0
8510,0,0,0,1,180000.0,0,2,0,1,-13849,-3248,3.92877976450429
8511,0,0,1,2,270000.0,1,1,2,1,-10657,-2656,3.214763273146002
8512,0,0,0,1,135000.0,3,4,1,1,-13642,-480,3.932260700357085
8513,1,0,0,1,360000.0,4,1,1,1,-11112,-469,3.0
8514,1,1,0,1,450000.0,4,1,1,1,-9847,-502,3.0
8515,0,1,1,1,261000.0,2,1,1,1,-15050,-1628,3.0
8516,0,1,1,1,112500.0,3,4,1,1,-13033,-1621,3.973288509659022
8517,1,1,1,1,260686.89438530273,1,2,1,1,-16919,365243,3.3449298375813803
8518,0,0,0,1,450000.0,4,1,1,1,-10480,-413,3.3132097004474357
8519,0,0,0,2,180000.0,3,3,0,1,-13164,-4876,4.0
8520,1,1,0,2,202500.0,1,1,1,1,-11724,-577,4.0
8521,1,0,0,1,405000.0,4,4,1,5,-12675,-1328,3.0
8522,0,0,1,3,225000.0,0,4,3,1,-11870,-5072,4.0
8523,1,0,0,1,225000.0,0,3,0,1,-16740,-2489,3.1178333983926088
8524,0,0,1,1,202500.0,4,3,1,1,-13624,-5848,3.639128103277054
8525,0,0,0,2,450000.0,4,1,1,1,-11870,-221,4.0
8526,1,1,0,1,180000.0,0,2,1,1,-15824,-2402,3.6015910909075473
8527,0,0,0,1,157500.0,4,1,0,1,-12218,-418,3.0
8528,0,0,1,2,157500.0,3,1,1,1,-11884,-1465,4.0
8529,0,1,1,1,180000.0,2,1,1,1,-8807,-290,3.0
8530,0,0,1,1,315000.0,4,4,1,1,-16359,-4342,3.0
8531,1,0,0,1,315000.0,1,2,1,1,-17983,-1299,3.0
8532,0,0,0,1,450000.0,4,1,1,1,-11658,-250,3.8953162564814816
8533,0,0,0,2,139500.0,4,2,1,5,-13166,-2988,4.0
8534,0,1,0,2,135000.0,4,4,1,1,-14150,-2214,4.0
8535,0,0,0,2,243340.31339414735,2,1,1,1,-10442,-3424,4.0
8536,0,0,0,2,157500.0,3,3,1,1,-13603,-1609,3.7545276776021757
8537,0,0,0,1,76500.0,4,4,1,1,-10080,-735,3.0
8538,1,0,1,1,202500.0,4,4,1,1,-14904,-1317,3.0
8539,0,0,0,1,144000.0,1,2,1,1,-13681,-1555,3.0
8540,0,0,1,1,675000.0,0,3,0,1,-16476,-699,3.0112091582414635
8541,0,0,1,1,139877.70291992757,2,4,1,1,-11489,-933,3.720220059312908
8542,0,1,0,1,112500.0,4,4,2,1,-16370,-2147,3.0
8543,0,0,0,2,171000.0,4,2,1,1,-12510,-1067,4.0
8544,1,0,1,1,135000.0,4,4,1,4,-10414,-2742,3.0
8545,0,0,1,1,126000.0,2,4,0,1,-11352,-239,3.0
8546,0,0,0,1,90000.0,3,3,1,3,-10294,-1696,3.295300446253075
8547,1,1,1,2,130500.0,4,4,1,1,-11647,-2905,4.0
8548,0,1,1,1,270000.0,0,4,1,1,-13689,-2858,3.1927389477708434
8549,0,0,0,1,85998.04012068835,1,4,1,1,-12997,365243,3.0
8550,0,0,0,1,121500.0,1,4,1,1,-13819,-906,3.538141570946759
8551,0,0,0,1,202500.0,4,1,0,1,-10628,-911,3.066630206736188
8552,1,1,1,1,180000.0,0,1,1,1,-15331,-1589,3.0
8553,0,0,1,1,189996.48322731187,1,1,1,1,-19082,365243,3.1586743369414583
8554,0,0,1,1,112500.0,3,4,1,1,-13042,-1437,3.7816572218792355
8555,0,0,1,1,270000.0,4,4,1,1,-18490,-1606,3.0
8556,0,0,0,2,81476.58803450977,3,1,1,1,-12500,-3187,4.0
8557,1,1,1,1,225000.0,0,4,1,1,-11294,-1077,3.0
8558,0,0,1,1,180000.0,4,4,1,1,-16644,-965,3.0
8559,0,1,1,1,356656.66985187755,1,4,1,1,-15554,-563,3.0
8560,1,1,1,2,900000.0,0,1,1,1,-9889,-1000,4.0
8561,1,0,1,1,270000.0,3,3,1,1,-13101,-1368,3.0
8562,0,0,0,1,90000.0,3,2,1,1,-9864,-1452,3.380773673604148
8563,0,0,0,1,405000.0,0,2,1,1,-16121,-294,3.034371333884549
8564,0,0,1,1,45000.0,0,4,1,1,-15616,-1057,3.0
8565,0,0,0,2,139500.0,4,2,1,4,-12976,-2746,4.0
8566,0,0,1,1,157500.0,4,4,1,1,-14333,-3610,3.0
8567,0,0,0,1,112500.0,4,4,0,1,-14932,-2897,3.0
8568,0,0,0,1,70257.52944980451,0,3,1,1,-10698,-728,3.0
8569,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,4.0
8570,0,0,1,2,180000.0,4,3,1,1,-12679,-1174,4.0
8571,0,0,0,1,225000.0,2,1,1,4,-10522,-3310,3.7529837098264136
8572,1,1,0,1,248620.18289378527,4,4,1,1,-16088,-4337,3.0
8573,0,0,0,1,81000.0,4,4,1,1,-14290,-1308,3.0
8574,1,1,1,2,112500.0,4,4,1,1,-13022,-1600,4.0
8575,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
8576,0,0,1,1,143892.99682051042,3,4,1,1,-13534,-733,3.966030736669974
8577,0,0,0,1,67500.0,4,4,1,1,-11292,-1104,3.940744698346916
8578,1,1,1,2,180000.0,4,4,0,1,-13059,-4813,4.0
8579,0,0,0,1,121500.0,1,4,1,1,-14766,-421,3.645672817313561
8580,0,0,1,1,67500.0,4,2,1,1,-13771,-3895,3.2685923629778237
8581,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
8582,0,0,0,2,450000.0,4,1,1,1,-11870,-221,4.0
8583,0,0,0,1,234000.0,2,4,0,4,-13764,-5225,3.233865958082445
8584,1,1,1,2,180000.0,4,4,0,1,-13059,-4813,4.0
8585,0,0,1,1,315000.0,2,3,1,1,-12040,-1315,3.6755881140735376
8586,1,1,1,1,225000.0,0,4,1,1,-11294,-1077,3.0
8587,0,0,1,1,180000.0,0,1,1,1,-19614,-2878,3.0
8588,1,0,1,1,202500.0,4,4,1,1,-14614,-563,3.0
8589,1,0,0,2,225000.0,4,1,0,1,-16768,-3088,4.0
8590,0,0,1,1,202500.0,0,1,0,1,-14069,-3093,3.0
8591,0,0,1,1,67500.0,4,1,1,1,-12715,-3264,3.4554050502589813
8592,0,0,1,1,112500.0,0,4,1,1,-13421,-2405,3.0587825590594147
8593,0,0,0,2,246780.72971715042,3,3,1,1,-13123,-3717,4.0
8594,0,0,0,1,225000.0,0,2,0,1,-12674,-658,3.5342439232567977
8595,1,0,1,1,126000.0,0,4,0,1,-12755,-2105,3.0
8596,0,0,0,1,180000.0,0,2,1,1,-14687,-7401,3.0
8597,0,0,0,2,108000.0,2,4,1,1,-14058,-1718,4.0
8598,0,1,0,2,270000.0,2,1,1,1,-13697,-4565,4.0
8599,1,1,1,1,745122.621842719,3,1,1,1,-12462,-1593,3.2208597573031215
8600,1,0,1,1,157500.0,4,4,1,1,-8565,-423,3.0
8601,0,0,0,1,144000.0,4,4,1,1,-15409,-2718,3.2762377603442516
8602,0,0,1,1,140850.0,0,4,1,1,-10855,-321,3.0
8603,0,1,1,1,194854.40015512367,0,1,0,1,-12351,-1631,3.0
8604,1,0,0,1,270000.0,4,2,1,1,-10023,-1003,3.0
8605,0,0,1,1,180000.0,1,1,1,1,-11664,-3356,3.0
8606,0,0,0,1,112500.0,4,2,0,1,-10376,-350,3.38174428315344
8607,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
8608,1,1,0,2,225000.0,4,4,1,1,-14463,-2415,4.0
8609,1,1,0,1,315000.0,2,1,1,2,-12087,-1115,3.535262562791074
8610,0,0,0,1,180000.0,4,4,1,1,-10390,-1010,3.0
8611,0,1,0,1,337181.40960891405,3,1,2,1,-11789,-1658,3.9292021353142386
8612,0,0,0,2,180000.0,3,2,0,1,-13389,-5012,4.0
8613,0,1,1,1,356507.0334349101,0,4,1,1,-15511,-527,3.0
8614,0,0,1,2,153000.0,0,2,1,1,-13027,-968,4.0
8615,1,0,1,1,126000.0,0,4,0,1,-12755,-2105,3.0
8616,0,1,0,2,135000.0,4,4,1,1,-13928,-3052,4.0
8617,1,1,0,2,139500.0,4,4,1,1,-12416,-1403,4.0
8618,0,0,1,1,112500.0,0,4,1,1,-10796,-1958,3.0
8619,1,0,0,1,157500.0,4,4,1,1,-16424,-1458,3.0
8620,0,0,1,1,112500.0,4,4,1,1,-13507,-2203,3.087599147663598
8621,0,0,0,2,139500.0,4,2,1,5,-13166,-2988,4.0
8622,0,0,1,1,67500.0,4,1,1,1,-12535,-3174,3.6715025663567102
8623,0,1,0,1,108000.0,0,1,1,1,-16138,-431,3.0
8624,0,0,1,1,150666.28780317874,0,1,0,1,-14711,-1174,3.481397289595277
8625,0,0,1,2,90000.0,2,2,1,1,-10862,-266,4.0
8626,0,0,0,1,112500.0,4,1,0,4,-14336,-1342,3.8657866794176345
8627,0,0,0,1,90000.0,2,1,1,1,-10027,-1829,3.7203229013539
8628,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
8629,0,0,1,1,94288.27111405994,4,4,1,1,-19617,-6592,3.0
8630,0,0,0,1,108000.0,0,3,1,1,-15235,-694,3.0
8631,1,1,0,2,225000.0,4,1,1,1,-10241,-743,4.0
8632,0,0,0,1,130500.0,4,2,1,3,-11251,-1446,3.2198443547812077
8633,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,4.0
8634,0,0,1,2,225000.0,1,1,1,1,-12557,-4725,4.0
8635,0,0,1,1,90000.0,1,4,0,1,-18509,-2173,3.736138300684172
8636,0,0,0,1,450000.0,4,1,1,1,-10431,-420,3.288990914322805
8637,0,0,1,1,270000.0,0,0,1,1,-12245,-1038,3.0
8638,0,0,1,1,180000.0,4,3,1,1,-11252,-854,3.145178726694396
8639,1,0,1,1,90000.0,0,4,1,1,-18476,-2576,3.796151918553284
8640,0,0,1,1,229536.92033473705,1,1,1,2,-19490,365243,3.786300322773604
8641,0,0,1,1,76500.0,1,4,1,1,-20442,365243,3.0
8642,1,1,1,1,225000.0,0,4,1,1,-11294,-1077,3.0
8643,1,0,0,1,360000.0,4,2,0,1,-11332,-1586,3.0
8644,0,0,1,2,157500.0,4,4,1,1,-11209,-737,4.0
8645,1,0,0,1,135000.0,4,4,1,1,-10089,-2757,3.0
8646,0,1,0,2,135000.0,4,4,1,1,-13916,-2975,4.0
8647,1,1,1,1,202500.0,4,3,1,1,-15850,-1615,3.0
8648,1,0,0,1,130500.0,4,2,1,2,-11487,-2349,3.4938925605467004
8649,0,0,0,1,121500.0,4,2,0,1,-11727,-185,3.7119395482231035
8650,1,1,0,1,225000.0,4,4,1,1,-13584,-704,3.0
8651,1,1,1,2,211500.0,4,4,1,1,-10435,-2987,4.0
8652,0,0,1,1,81000.0,4,4,0,1,-16156,-4535,3.0
8653,1,1,0,1,450000.0,0,4,1,1,-17974,-1077,3.1174413043815985
8654,1,1,1,1,201479.84414871363,3,3,0,1,-15420,-2595,3.0
8655,0,0,0,2,139500.0,4,2,1,5,-13166,-2988,4.0
8656,0,0,1,1,99000.0,1,1,1,1,-12644,-873,3.70428595112248
8657,0,1,0,1,202500.0,4,1,1,1,-10801,-915,3.333738967808376
8658,1,1,1,1,198000.0,0,1,0,1,-16149,-4279,3.0
8659,0,0,0,1,675000.0,0,1,1,1,-13042,-2725,3.858568595400474
8660,0,0,0,1,202500.0,4,1,1,1,-10737,-1299,3.2798293390204147
8661,0,0,0,1,135000.0,2,4,1,2,-14007,-1255,3.629459163084019
8662,0,0,0,2,225000.0,2,4,1,1,-12079,-1984,4.0
8663,0,0,0,2,108000.0,3,4,1,1,-14170,-1814,4.0
8664,1,1,1,1,270000.0,4,4,1,2,-8900,-673,3.0
8665,0,0,1,1,157500.0,2,4,0,1,-13393,-1656,3.6275871000792717
8666,1,1,0,1,153256.50379247704,1,4,1,1,-17082,365243,3.927461603290206
8667,1,1,1,1,202500.0,4,4,1,1,-15207,-2102,3.0
8668,0,0,1,1,180000.0,1,1,1,1,-11571,-3334,3.0
8669,0,1,0,2,270000.0,2,1,1,1,-16053,-7369,4.0
8670,1,0,0,2,202500.0,4,1,0,1,-11010,-906,4.0
8671,0,0,0,1,180000.0,4,2,1,1,-9880,-1254,3.0
8672,0,0,1,1,135000.0,3,3,1,3,-10493,-2848,3.0
8673,1,1,0,2,441398.7601335273,2,2,1,1,-15036,-6883,4.0
8674,0,0,0,2,450000.0,4,1,1,1,-11870,-221,4.0
8675,0,0,1,1,135000.0,4,4,1,1,-14189,-1098,3.4057896867384336
8676,0,0,1,1,175614.46945552868,0,1,1,1,-16960,-1159,3.9745623432158506
8677,0,0,0,1,135000.0,0,4,1,1,-12383,-482,3.257913700675654
8678,0,0,0,1,135000.0,0,4,1,1,-12269,-604,3.0
8679,0,0,0,1,121500.0,4,4,1,1,-13276,-1319,3.2616440542544964
8680,1,0,0,1,315000.0,0,1,1,1,-16821,-235,3.791532751041564
8681,1,1,1,2,211500.0,4,4,1,1,-10435,-2987,4.0
8682,0,1,0,2,130500.0,4,4,1,1,-10969,-163,4.0
8683,0,1,0,2,450000.0,3,4,1,1,-14992,-4647,4.0
8684,0,1,1,1,272232.65019488166,0,3,0,1,-14368,-2854,3.0
8685,0,0,1,1,225000.0,1,2,1,1,-12863,-679,3.539185980811869
8686,1,0,0,2,171000.0,4,4,1,2,-13865,-5674,4.0
8687,1,1,1,1,198000.0,0,1,0,1,-16149,-4279,3.0
8688,0,0,0,1,675000.0,3,4,0,1,-17053,-3928,3.0
8689,0,0,1,1,90000.0,2,4,1,1,-17404,-7338,3.0
8690,0,0,0,1,225000.0,3,1,0,1,-10603,-2490,3.1170637874392098
8691,0,1,0,2,157500.0,0,1,1,1,-13488,-3723,4.0
8692,0,1,0,2,157500.0,0,1,1,1,-13488,-3723,4.0
8693,0,1,0,2,135000.0,4,4,1,1,-13873,-2683,4.0
8694,0,0,0,1,135000.0,3,2,0,1,-16310,-9164,3.0
8695,0,0,1,1,135000.0,1,4,1,1,-15779,-659,3.6654820866406985
